code_quartier_prioritaire,code_academie,nbre_eleves_ulis,effectifs_filles,effectifs_garcons
QP094007,24,16,63,41
QP094007,24,15,63,41
QP091021,25,0,85,101
QP091021,25,0,85,101
QP091021,25,0,85,101
QP091021,25,0,85,101
QP091015,25,14,87,90
QP091015,25,14,87,90
QP091015,25,13,87,90
QP091015,25,14,87,90
QP095001,25,20,63,83
QP095001,25,20,63,83
QP095001,25,20,63,83
QP095001,25,20,63,83
QP095013,25,12,39,50
QP095013,25,12,39,50
QP095013,25,15,39,50
QP095013,25,0,39,50
QP095018,25,0,54,52
QP095018,25,0,54,52
QP095018,25,0,54,52
QP095018,25,0,54,52
QP028004,18,13,77,60
QP028004,18,12,77,60
QP028004,18,11,77,60
QP028004,18,12,77,60
QP036003,18,0,49,33
QP036003,18,0,49,33
QP036003,18,0,49,33
QP036003,18,0,49,33
QP054004,12,9,49,69
QP054004,12,11,49,69
QP054004,12,8,49,69
QP054004,12,10,49,69
QP057014,12,12,38,42
QP057014,12,0,38,42
QP057014,12,11,38,42
QP057014,12,12,38,42
QP051008,19,11,49,51
QP051008,19,12,49,51
QP051008,19,12,49,51
QP051008,19,11,49,51
QP067009,15,0,76,90
QP067009,15,0,76,90
QP067009,15,0,76,90
QP067009,15,0,76,90
QP059044,09,13,54,60
QP059044,09,12,54,60
QP059044,09,11,54,60
QP059044,09,13,54,60
QP059026,09,0,47,47
QP059026,09,0,47,47
QP059026,09,0,47,47
QP059026,09,0,47,47
QP059041,09,0,99,90
QP059041,09,0,99,90
QP059041,09,0,99,90
QP059041,09,0,99,90
QP059079,09,0,21,19
QP059079,09,0,21,19
QP059079,09,0,21,19
QP059079,09,0,21,19
QP062054,09,0,68,72
QP062054,09,0,68,72
QP062054,09,0,68,72
QP062054,09,0,68,72
QP062053,09,0,90,90
QP062053,09,0,90,90
QP062053,09,0,90,90
QP062053,09,0,90,90
QP062047,09,0,72,74
QP062047,09,0,72,74
QP062047,09,0,72,74
QP062047,09,0,72,74
QP062064,09,18,80,105
QP062064,09,18,80,105
QP062064,09,16,80,105
QP062064,09,19,80,105
QP077004,24,13,63,66
QP077004,24,13,63,66
QP077004,24,13,63,66
QP077004,24,13,63,66
QP093017,24,13,81,52
QP093017,24,14,81,52
QP093017,24,14,81,52
QP093017,24,14,81,52
QP094007,24,16,38,68
QP094007,24,16,38,68
QP094007,24,16,38,68
QP094007,24,15,38,68
QP075005,01,10,59,57
QP075005,01,10,59,57
QP075005,01,11,59,57
QP075005,01,10,59,57
QP075018,01,0,65,47
QP075018,01,0,65,47
QP075018,01,0,65,47
QP075018,01,0,65,47
QP091007,25,0,62,86
QP091007,25,0,62,86
QP091007,25,0,62,86
QP091007,25,0,62,86
QP091014,25,0,85,78
QP091014,25,0,85,78
QP091014,25,0,85,78
QP091014,25,0,85,78
QP091031,25,0,112,88
QP091031,25,0,112,88
QP091031,25,0,112,88
QP091031,25,0,112,88
QP092021,25,11,65,61
QP092021,25,11,65,61
QP092021,25,10,65,61
QP092021,25,13,65,61
QP095010,25,13,95,88
QP095010,25,12,95,88
QP095010,25,12,95,88
QP095010,25,12,95,88
QP095013,25,12,51,59
QP095013,25,12,51,59
QP095013,25,15,51,59
QP095013,25,0,51,59
QP095030,25,13,77,77
QP095030,25,13,77,77
QP095030,25,13,77,77
QP095030,25,12,77,77
QP095028,25,0,77,76
QP095028,25,0,77,76
QP095028,25,0,77,76
QP095028,25,0,77,76
QP095019,25,0,43,57
QP095019,25,0,43,57
QP095019,25,0,43,57
QP095019,25,0,43,57
QP972004,31,32,52,56
QP972004,31,26,52,56
QP972004,31,20,52,56
QP972004,31,12,52,56
QP027009,70,11,47,60
QP027009,70,11,47,60
QP027009,70,13,47,60
QP027009,70,10,47,60
QP050004,70,13,53,48
QP050004,70,14,53,48
QP050004,70,12,53,48
QP050004,70,14,53,48
QP076027,70,0,64,56
QP076027,70,0,64,56
QP076027,70,0,64,56
QP076027,70,0,64,56
QP076016,70,0,36,37
QP076016,70,0,36,37
QP076016,70,0,36,37
QP076016,70,0,36,37
QP076008,70,0,46,32
QP076008,70,0,46,32
QP076008,70,0,46,32
QP076008,70,0,46,32
QP076024,70,0,51,58
QP076024,70,12,51,58
QP076024,70,12,51,58
QP076024,70,14,51,58
QP040005,04,13,70,74
QP040005,04,13,70,74
QP040005,04,10,70,74
QP040005,04,13,70,74
QP087007,22,0,91,113
QP087007,22,0,91,113
QP087007,22,0,91,113
QP087007,22,0,91,113
QP030011,11,22,70,79
QP030011,11,22,70,79
QP030011,11,13,70,79
QP030011,11,13,70,79
QP030014,11,12,47,54
QP030014,11,12,47,54
QP030014,11,12,47,54
QP030014,11,12,47,54
QP031001,16,0,109,113
QP031001,16,0,109,113
QP031001,16,0,109,113
QP031001,16,0,109,113
QP031003,16,17,52,54
QP031003,16,14,52,54
QP031003,16,13,52,54
QP031003,16,9,52,54
QP031008,16,18,39,43
QP031008,16,15,39,43
QP031008,16,11,39,43
QP031008,16,16,39,43
QP044019,17,10,56,59
QP044019,17,10,56,59
QP044019,17,9,56,59
QP044019,17,9,56,59
QP013036,02,14,58,69
QP013036,02,15,58,69
QP013036,02,14,58,69
QP013036,02,15,58,69
QP013021,02,0,55,47
QP013021,02,0,55,47
QP013021,02,0,55,47
QP013021,02,0,55,47
QP013027,02,0,83,81
QP013027,02,0,83,81
QP013027,02,0,83,81
QP013027,02,0,83,81
QP083021,23,0,81,94
QP083021,23,0,81,94
QP083021,23,0,81,94
QP083021,23,0,81,94
QP038014,08,14,42,63
QP038014,08,14,42,63
QP038014,08,15,42,63
QP038014,08,13,42,63
QP069040,10,12,79,80
QP069040,10,12,79,80
QP069040,10,13,79,80
QP069040,10,13,79,80
QP025006,03,20,70,62
QP025006,03,22,70,62
QP025006,03,22,70,62
QP025006,03,21,70,62
QP070003,03,9,70,74
QP070003,03,10,70,74
QP070003,03,9,70,74
QP070003,03,11,70,74
QP035007,14,0,57,58
QP035007,14,0,57,58
QP035007,14,0,57,58
QP035007,14,0,57,58
QP056005,14,12,46,51
QP056005,14,12,46,51
QP056005,14,12,46,51
QP056005,14,12,46,51
QP036003,18,0,48,37
QP036003,18,0,48,37
QP036003,18,0,48,37
QP036003,18,0,48,37
QP057014,12,12,57,69
QP057014,12,0,57,69
QP057014,12,11,57,69
QP057014,12,12,57,69
QP008004,19,10,34,40
QP008004,19,0,34,40
QP008004,19,10,34,40
QP008004,19,0,34,40
QP010001,19,8,52,60
QP010001,19,6,52,60
QP010001,19,10,52,60
QP010001,19,9,52,60
QP051008,19,11,47,47
QP051008,19,12,47,47
QP051008,19,12,47,47
QP051008,19,11,47,47
QP002012,20,19,43,52
QP002012,20,27,43,52
QP002012,20,26,43,52
QP002012,20,21,43,52
QP059049,09,16,57,71
QP059049,09,15,57,71
QP059049,09,15,57,71
QP059049,09,12,57,71
QP059056,09,0,31,37
QP059056,09,0,31,37
QP059056,09,0,31,37
QP059056,09,0,31,37
QP070004,03,12,91,109
QP070004,03,8,91,109
QP070004,03,11,91,109
QP070004,03,10,91,109
QP070003,03,9,69,96
QP070003,03,10,69,96
QP070003,03,9,69,96
QP070003,03,11,69,96
QP021004,07,10,77,67
QP021004,07,8,77,67
QP021004,07,9,77,67
QP021004,07,6,77,67
QP056003,14,0,53,44
QP056003,14,0,53,44
QP056003,14,0,53,44
QP056003,14,0,53,44
QP054001,12,0,71,49
QP054001,12,0,71,49
QP054001,12,0,71,49
QP054001,12,0,71,49
QP067009,15,0,78,91
QP067009,15,0,78,91
QP067009,15,0,78,91
QP067009,15,0,78,91
QP067018,15,13,65,86
QP067018,15,14,65,86
QP067018,15,13,65,86
QP067018,15,13,65,86
QP971013,32,18,56,59
QP971013,32,28,56,59
QP971013,32,10,56,59
QP971013,32,29,56,59
QP973025,33,37,98,96
QP973025,33,30,98,96
QP973025,33,23,98,96
QP973025,33,13,98,96
QP059049,09,16,74,86
QP059049,09,15,74,86
QP059049,09,15,74,86
QP059049,09,12,74,86
QP059044,09,0,39,34
QP059044,09,0,39,34
QP059044,09,0,39,34
QP059044,09,0,39,34
QP062053,09,0,75,81
QP062053,09,0,75,81
QP062053,09,0,75,81
QP062053,09,0,75,81
QP062047,09,0,63,67
QP062047,09,0,63,67
QP062047,09,0,63,67
QP062047,09,0,63,67
QP093061,24,9,44,46
QP093061,24,13,44,46
QP093061,24,13,44,46
QP093061,24,13,44,46
QP093056,24,14,71,72
QP093056,24,14,71,72
QP093056,24,14,71,72
QP093056,24,16,71,72
QP093059,24,14,62,68
QP093059,24,14,62,68
QP093059,24,12,62,68
QP093059,24,14,62,68
QP093062,24,0,79,97
QP093062,24,0,79,97
QP093062,24,0,79,97
QP093062,24,0,79,97
QP093038,24,13,78,81
QP093038,24,13,78,81
QP093038,24,14,78,81
QP093038,24,14,78,81
QP094019,24,13,56,58
QP094019,24,13,56,58
QP094019,24,13,56,58
QP094019,24,13,56,58
QP094020,24,14,36,51
QP094020,24,12,36,51
QP094020,24,13,36,51
QP094020,24,15,36,51
QP091021,25,0,74,80
QP091021,25,0,74,80
QP091021,25,0,74,80
QP091021,25,0,74,80
QP091015,25,14,85,87
QP091015,25,14,85,87
QP091015,25,13,85,87
QP091015,25,14,85,87
QP092001,25,9,74,70
QP092001,25,9,74,70
QP092001,25,8,74,70
QP092001,25,9,74,70
QP095030,25,12,64,77
QP095030,25,12,64,77
QP095030,25,12,64,77
QP095030,25,12,64,77
QP078004,25,13,69,80
QP078004,25,14,69,80
QP078004,25,14,69,80
QP078004,25,13,69,80
QP972004,31,0,54,64
QP972004,31,0,54,64
QP972004,31,0,54,64
QP972004,31,0,54,64
QP972005,31,38,60,54
QP972005,31,28,60,54
QP972005,31,36,60,54
QP972005,31,35,60,54
QP061002,70,12,54,46
QP061002,70,13,54,46
QP061002,70,13,54,46
QP061002,70,15,54,46
QP027009,70,11,63,64
QP027009,70,11,63,64
QP027009,70,13,63,64
QP027009,70,10,63,64
QP076019,70,12,59,56
QP076019,70,12,59,56
QP076019,70,14,59,56
QP076019,70,12,59,56
QP076021,70,0,49,52
QP076021,70,0,49,52
QP076021,70,0,49,52
QP076021,70,0,49,52
QP040005,04,13,61,77
QP040005,04,13,61,77
QP040005,04,10,61,77
QP040005,04,13,61,77
QP017004,13,11,53,48
QP017004,13,0,53,48
QP017004,13,0,53,48
QP017004,13,0,53,48
QP017003,13,13,88,91
QP017003,13,14,88,91
QP017003,13,12,88,91
QP017003,13,12,88,91
QP079003,13,13,87,85
QP079003,13,22,87,85
QP079003,13,28,87,85
QP079003,13,24,87,85
QP011004,11,0,50,36
QP011004,11,0,50,36
QP011004,11,0,50,36
QP011004,11,0,50,36
QP011006,11,16,99,108
QP011006,11,26,99,108
QP011006,11,22,99,108
QP011006,11,27,99,108
QP030004,11,12,60,87
QP030004,11,12,60,87
QP030004,11,12,60,87
QP030004,11,12,60,87
QP030011,11,22,56,73
QP030011,11,22,56,73
QP030011,11,13,56,73
QP030011,11,13,56,73
QP034016,11,9,100,79
QP034016,11,12,100,79
QP034016,11,13,100,79
QP034016,11,5,100,79
QP009003,16,12,76,74
QP009003,16,13,76,74
QP009003,16,11,76,74
QP009003,16,13,76,74
QP031003,16,17,46,83
QP031003,16,14,46,83
QP031003,16,13,46,83
QP031003,16,9,46,83
QP013036,02,14,60,70
QP013036,02,15,60,70
QP013036,02,14,60,70
QP013036,02,15,60,70
QP084017,02,12,122,117
QP084017,02,16,122,117
QP084017,02,9,122,117
QP084017,02,15,122,117
QP084009,02,14,95,99
QP084009,02,15,95,99
QP084009,02,15,95,99
QP084009,02,16,95,99
QP007001,08,0,72,80
QP007001,08,7,72,80
QP007001,08,12,72,80
QP007001,08,13,72,80
QP038010,08,0,55,35
QP038010,08,0,55,35
QP038010,08,0,55,35
QP038010,08,0,55,35
QP042005,10,13,77,102
QP042005,10,13,77,102
QP042005,10,13,77,102
QP042005,10,13,77,102
QP069040,10,12,76,99
QP069040,10,12,76,99
QP069040,10,13,76,99
QP069040,10,13,76,99
QP069042,10,14,60,50
QP069042,10,12,60,50
QP069042,10,12,60,50
QP069042,10,14,60,50
QP069001,10,13,112,119
QP069001,10,13,112,119
QP069001,10,13,112,119
QP069001,10,13,112,119
QP025006,03,20,68,64
QP025006,03,22,68,64
QP025006,03,22,68,64
QP025006,03,21,68,64
QP071007,07,0,46,68
QP071007,07,0,46,68
QP071007,07,0,46,68
QP071007,07,0,46,68
QP069025,10,19,68,59
QP069025,10,22,68,59
QP069025,10,18,68,59
QP069025,10,21,68,59
QP069023,10,0,34,58
QP069023,10,7,34,58
QP069023,10,0,34,58
QP069023,10,0,34,58
QP039002,03,19,82,99
QP039002,03,13,82,99
QP039002,03,19,82,99
QP039002,03,17,82,99
QP090001,03,13,44,46
QP090001,03,12,44,46
QP090001,03,12,44,46
QP090001,03,12,44,46
QP035007,14,0,66,67
QP035007,14,0,66,67
QP035007,14,0,66,67
QP035007,14,0,66,67
QP056002,14,12,73,71
QP056002,14,0,73,71
QP056002,14,7,73,71
QP056002,14,10,73,71
QP056005,14,12,50,45
QP056005,14,12,50,45
QP056005,14,12,50,45
QP056005,14,12,50,45
QP037012,18,12,43,57
QP037012,18,12,43,57
QP037012,18,11,43,57
QP037012,18,10,43,57
QP088003,12,12,84,105
QP088003,12,13,84,105
QP088003,12,12,84,105
QP088003,12,11,84,105
QP010001,19,8,73,63
QP010001,19,6,73,63
QP010001,19,10,73,63
QP010001,19,9,73,63
QP051008,19,11,58,51
QP051008,19,12,58,51
QP051008,19,12,58,51
QP051008,19,11,58,51
QP973006,33,26,106,106
QP973006,33,39,106,106
QP973006,33,34,106,106
QP973006,33,32,106,106
QP002012,20,19,45,38
QP002012,20,27,45,38
QP002012,20,26,45,38
QP002012,20,21,45,38
QP060015,20,13,56,74
QP060015,20,14,56,74
QP060015,20,13,56,74
QP060015,20,13,56,74
QP059056,09,0,30,30
QP059056,09,0,30,30
QP059056,09,0,30,30
QP059056,09,0,30,30
QP059043,09,0,124,132
QP059043,09,0,124,132
QP059043,09,0,124,132
QP059043,09,0,124,132
QP059018,09,12,39,30
QP059018,09,11,39,30
QP059018,09,13,39,30
QP059018,09,12,39,30
QP059029,09,14,47,40
QP059029,09,11,47,40
QP059029,09,10,47,40
QP059029,09,11,47,40
QP062003,09,6,70,61
QP062003,09,11,70,61
QP062003,09,0,70,61
QP062003,09,11,70,61
QP094041,24,0,97,84
QP094041,24,0,97,84
QP094041,24,0,97,84
QP094041,24,0,97,84
QP075018,01,0,48,60
QP075018,01,0,48,60
QP075018,01,0,48,60
QP075018,01,0,48,60
QP091035,25,0,90,102
QP091035,25,0,90,102
QP091035,25,0,90,102
QP091035,25,0,90,102
QP091035,25,12,76,95
QP091035,25,10,76,95
QP091035,25,11,76,95
QP091035,25,8,76,95
QP091031,25,0,84,86
QP091031,25,0,84,86
QP091031,25,0,84,86
QP091031,25,0,84,86
QP095002,25,12,70,81
QP095002,25,11,70,81
QP095002,25,12,70,81
QP095002,25,13,70,81
QP095010,25,13,84,84
QP095010,25,12,84,84
QP095010,25,12,84,84
QP095010,25,12,84,84
QP095010,25,13,86,87
QP095010,25,12,86,87
QP095010,25,10,86,87
QP095010,25,10,86,87
QP095014,25,13,63,69
QP095014,25,11,63,69
QP095014,25,13,63,69
QP095014,25,13,63,69
QP095018,25,0,53,62
QP095018,25,0,53,62
QP095018,25,0,53,62
QP095018,25,0,53,62
QP078004,25,13,73,77
QP078004,25,13,73,77
QP078004,25,12,73,77
QP078004,25,13,73,77
QP972004,31,32,54,38
QP972004,31,26,54,38
QP972004,31,20,54,38
QP972004,31,12,54,38
QP027002,70,0,59,80
QP027002,70,0,59,80
QP027002,70,0,59,80
QP027002,70,0,59,80
QP076003,70,13,41,48
QP076003,70,10,41,48
QP076003,70,15,41,48
QP076003,70,12,41,48
QP076024,70,12,52,45
QP076024,70,0,52,45
QP076024,70,0,52,45
QP076024,70,10,52,45
QP076024,70,0,56,60
QP076024,70,12,56,60
QP076024,70,12,56,60
QP076024,70,14,56,60
QP076026,70,3,42,51
QP076026,70,0,42,51
QP076026,70,13,42,51
QP076026,70,12,42,51
QP024002,04,13,79,69
QP024002,04,14,79,69
QP024002,04,13,79,69
QP024002,04,10,79,69
QP024001,04,12,68,64
QP024001,04,12,68,64
QP024001,04,14,68,64
QP024001,04,12,68,64
QP033015,04,15,63,100
QP033015,04,16,63,100
QP033015,04,15,63,100
QP033015,04,15,63,100
QP033002,04,0,74,57
QP033002,04,0,74,57
QP033002,04,0,74,57
QP033002,04,0,74,57
QP087001,22,12,98,115
QP087001,22,12,98,115
QP087001,22,12,98,115
QP087001,22,12,98,115
QP016004,13,0,85,78
QP016004,13,0,85,78
QP016004,13,0,85,78
QP016004,13,11,85,78
QP011004,11,27,55,60
QP011004,11,29,55,60
QP011004,11,30,55,60
QP011004,11,29,55,60
QP011008,11,29,109,101
QP011008,11,29,109,101
QP011008,11,29,109,101
QP011008,11,29,109,101
QP011008,11,0,86,102
QP011008,11,0,86,102
QP011008,11,0,86,102
QP011008,11,0,86,102
QP030002,11,0,60,51
QP030002,11,0,60,51
QP030002,11,0,60,51
QP030002,11,0,60,51
QP030010,11,25,72,67
QP030010,11,24,72,67
QP030010,11,24,72,67
QP030010,11,24,72,67
QP030004,11,12,76,59
QP030004,11,12,76,59
QP030004,11,12,76,59
QP030004,11,14,76,59
QP034009,11,14,56,65
QP034009,11,13,56,65
QP034009,11,15,56,65
QP034009,11,13,56,65
QP031001,16,0,97,97
QP031001,16,0,97,97
QP031001,16,0,97,97
QP031001,16,0,97,97
QP044010,17,0,43,60
QP044010,17,0,43,60
QP044010,17,0,43,60
QP044010,17,0,43,60
QP044017,17,0,72,82
QP044017,17,0,72,82
QP044017,17,0,72,82
QP044017,17,0,72,82
QP044003,17,12,96,84
QP044003,17,10,96,84
QP044003,17,12,96,84
QP044003,17,13,96,84
QP072006,17,11,62,69
QP072006,17,7,62,69
QP072006,17,10,62,69
QP072006,17,10,62,69
QP004001,02,0,52,53
QP004001,02,9,52,53
QP004001,02,0,52,53
QP004001,02,0,52,53
QP013027,02,0,67,65
QP013027,02,0,67,65
QP013027,02,0,67,65
QP013027,02,0,67,65
QP084021,02,13,88,75
QP084021,02,13,88,75
QP084021,02,15,88,75
QP084021,02,13,88,75
QP083021,23,0,98,74
QP083021,23,0,98,74
QP083021,23,0,98,74
QP083021,23,0,98,74
QP001002,10,0,72,69
QP001002,10,12,72,69
QP001002,10,9,72,69
QP001002,10,0,72,69
QP042019,10,13,88,89
QP042019,10,13,88,89
QP042019,10,12,88,89
QP042019,10,13,88,89
QP069009,10,13,101,93
QP069009,10,12,101,93
QP069009,10,13,101,93
QP069009,10,13,101,93
QP069023,10,0,49,45
QP069023,10,7,49,45
QP069023,10,0,49,45
QP069023,10,0,49,45
QP027009,70,11,59,57
QP027009,70,11,59,57
QP027009,70,13,59,57
QP027009,70,10,59,57
QP061007,70,12,36,44
QP061007,70,8,36,44
QP061007,70,13,36,44
QP061007,70,6,36,44
QP061002,70,12,57,57
QP061002,70,13,57,57
QP061002,70,13,57,57
QP061002,70,15,57,57
QP076027,70,0,61,65
QP076027,70,0,61,65
QP076027,70,0,61,65
QP076027,70,0,61,65
QP076024,70,12,55,51
QP076024,70,0,55,51
QP076024,70,0,55,51
QP076024,70,10,55,51
QP087001,22,12,89,103
QP087001,22,12,89,103
QP087001,22,12,89,103
QP087001,22,12,89,103
QP087008,22,13,62,58
QP087008,22,12,62,58
QP087008,22,12,62,58
QP087008,22,11,62,58
QP017004,13,11,47,55
QP017004,13,0,47,55
QP017004,13,0,47,55
QP017004,13,0,47,55
QP011008,11,29,88,92
QP011008,11,29,88,92
QP011008,11,29,88,92
QP011008,11,29,88,92
QP011008,11,0,74,84
QP011008,11,0,74,84
QP011008,11,0,74,84
QP011008,11,0,74,84
QP030010,11,11,87,108
QP030010,11,12,87,108
QP030010,11,12,87,108
QP030010,11,12,87,108
QP030010,11,25,90,73
QP030010,11,24,90,73
QP030010,11,24,90,73
QP030010,11,24,90,73
QP030004,11,12,53,56
QP030004,11,12,53,56
QP030004,11,12,53,56
QP030004,11,14,53,56
QP030014,11,12,55,37
QP030014,11,12,55,37
QP030014,11,12,55,37
QP030014,11,12,55,37
QP012002,16,24,76,73
QP012002,16,24,76,73
QP012002,16,23,76,73
QP012002,16,23,76,73
QP031003,16,17,59,79
QP031003,16,14,59,79
QP031003,16,13,59,79
QP031003,16,9,59,79
QP031008,16,18,50,58
QP031008,16,15,50,58
QP031008,16,11,50,58
QP031008,16,16,50,58
QP044017,17,0,86,81
QP044017,17,0,86,81
QP044017,17,0,86,81
QP044017,17,0,86,81
QP013036,02,14,59,70
QP013036,02,15,59,70
QP013036,02,14,59,70
QP013036,02,15,59,70
QP084016,02,10,95,101
QP084016,02,7,95,101
QP084016,02,12,95,101
QP084016,02,5,95,101
QP006012,23,0,78,76
QP006012,23,13,78,76
QP006012,23,12,78,76
QP006012,23,0,78,76
QP038009,08,14,64,72
QP038009,08,0,64,72
QP038009,08,11,64,72
QP038009,08,0,64,72
QP001003,10,12,70,77
QP001003,10,8,70,77
QP001003,10,0,70,77
QP001003,10,0,70,77
QP069001,10,13,110,106
QP069001,10,13,110,106
QP069001,10,13,110,106
QP069001,10,13,110,106
QP054001,12,0,75,49
QP054001,12,0,75,49
QP054001,12,0,75,49
QP054001,12,0,75,49
QP067007,15,0,73,81
QP067007,15,13,73,81
QP067007,15,15,73,81
QP067007,15,1,73,81
QP067018,15,13,65,86
QP067018,15,14,65,86
QP067018,15,13,65,86
QP067018,15,13,65,86
QP060012,20,13,58,52
QP060012,20,13,58,52
QP060012,20,13,58,52
QP060012,20,13,58,52
QP059043,09,0,114,138
QP059043,09,0,114,138
QP059043,09,0,114,138
QP059043,09,0,114,138
QP059029,09,14,44,51
QP059029,09,11,44,51
QP059029,09,10,44,51
QP059029,09,11,44,51
QP062047,09,0,70,73
QP062047,09,0,70,73
QP062047,09,0,70,73
QP062047,09,0,70,73
QP062050,09,12,57,48
QP062050,09,12,57,48
QP062050,09,11,57,48
QP062050,09,13,57,48
QP093062,24,0,79,95
QP093062,24,0,79,95
QP093062,24,0,79,95
QP093062,24,0,79,95
QP094002,24,14,101,98
QP094002,24,0,101,98
QP094002,24,12,101,98
QP094002,24,0,101,98
QP094006,24,0,63,69
QP094006,24,0,63,69
QP094006,24,0,63,69
QP094006,24,0,63,69
QP091021,25,0,72,74
QP091021,25,0,72,74
QP091021,25,0,72,74
QP091021,25,0,72,74
QP091035,25,0,115,90
QP091035,25,0,115,90
QP091035,25,0,115,90
QP091035,25,0,115,90
QP092001,25,12,78,69
QP092001,25,11,78,69
QP092001,25,12,78,69
QP092001,25,12,78,69
QP095018,25,0,57,59
QP095018,25,0,57,59
QP095018,25,0,57,59
QP095018,25,0,57,59
QP974007,28,11,99,144
QP974007,28,12,99,144
QP974007,28,12,99,144
QP974007,28,12,99,144
QP050002,70,12,48,52
QP050002,70,13,48,52
QP050002,70,14,48,52
QP050002,70,14,48,52
QP061005,70,11,44,60
QP061005,70,10,44,60
QP061005,70,12,44,60
QP061005,70,11,44,60
QP076013,70,0,55,60
QP076013,70,0,55,60
QP076013,70,0,55,60
QP076013,70,0,55,60
QP076021,70,0,53,54
QP076021,70,0,53,54
QP076021,70,0,53,54
QP076021,70,0,53,54
QP076026,70,3,43,60
QP076026,70,0,43,60
QP076026,70,13,43,60
QP076026,70,12,43,60
QP024004,04,11,42,52
QP024004,04,12,42,52
QP024004,04,14,42,52
QP024004,04,11,42,52
QP087001,22,12,86,100
QP087001,22,12,86,100
QP087001,22,12,86,100
QP087001,22,12,86,100
QP017003,13,13,91,89
QP017003,13,14,91,89
QP017003,13,12,91,89
QP017003,13,12,91,89
QP011004,11,0,85,101
QP011004,11,0,85,101
QP011004,11,0,85,101
QP011004,11,0,85,101
QP011004,11,27,79,80
QP011004,11,29,79,80
QP011004,11,30,79,80
QP011004,11,29,79,80
QP011006,11,16,91,113
QP011006,11,26,91,113
QP011006,11,22,91,113
QP011006,11,27,91,113
QP030002,11,0,62,62
QP030002,11,0,62,62
QP030002,11,0,62,62
QP030002,11,0,62,62
QP030010,11,0,87,75
QP030010,11,12,87,75
QP030010,11,0,87,75
QP030010,11,0,87,75
QP034016,11,9,94,84
QP034016,11,12,94,84
QP034016,11,13,94,84
QP034016,11,5,94,84
QP034009,11,14,65,71
QP034009,11,13,65,71
QP034009,11,15,65,71
QP034009,11,13,65,71
QP066001,11,12,118,110
QP066001,11,15,118,110
QP066001,11,15,118,110
QP066001,11,13,118,110
QP009003,16,12,69,72
QP009003,16,13,69,72
QP009003,16,11,69,72
QP009003,16,13,69,72
QP012002,16,24,90,90
QP012002,16,24,90,90
QP012002,16,23,90,90
QP012002,16,23,90,90
QP046001,16,10,61,96
QP046001,16,10,61,96
QP046001,16,11,61,96
QP046001,16,11,61,96
QP072006,17,11,59,55
QP072006,17,7,59,55
QP072006,17,10,59,55
QP072006,17,10,59,55
QP013006,02,11,118,126
QP013006,02,8,118,126
QP013006,02,13,118,126
QP013006,02,14,118,126
QP013033,02,13,32,41
QP013033,02,13,32,41
QP013033,02,15,32,41
QP013033,02,14,32,41
QP084017,02,12,123,120
QP084017,02,16,123,120
QP084017,02,9,123,120
QP084017,02,15,123,120
QP083019,23,13,96,92
QP083019,23,12,96,92
QP083019,23,11,96,92
QP083019,23,14,96,92
QP007001,08,0,72,79
QP007001,08,7,72,79
QP007001,08,12,72,79
QP007001,08,13,72,79
QP038010,08,0,56,40
QP038010,08,0,56,40
QP038010,08,0,56,40
QP038010,08,0,56,40
QP001007,10,17,98,99
QP001007,10,13,98,99
QP001007,10,15,98,99
QP001007,10,12,98,99
QP042005,10,13,74,99
QP042005,10,13,74,99
QP042005,10,13,74,99
QP042005,10,13,74,99
QP089004,07,12,55,47
QP089004,07,10,55,47
QP089004,07,12,55,47
QP089004,07,0,55,47
QP056003,14,0,45,56
QP056003,14,0,45,56
QP056003,14,0,45,56
QP056003,14,0,45,56
QP056009,14,0,81,66
QP056009,14,0,81,66
QP056009,14,0,81,66
QP056009,14,0,81,66
QP036001,18,10,65,68
QP036001,18,8,65,68
QP036001,18,12,65,68
QP036001,18,10,65,68
QP054004,12,9,50,65
QP054004,12,11,50,65
QP054004,12,8,50,65
QP054004,12,10,50,65
QP971013,32,18,54,51
QP971013,32,28,54,51
QP971013,32,10,54,51
QP971013,32,29,54,51
QP973025,33,37,72,80
QP973025,33,30,72,80
QP973025,33,23,72,80
QP973025,33,13,72,80
QP060015,20,13,88,81
QP060015,20,14,88,81
QP060015,20,13,88,81
QP060015,20,13,88,81
QP060012,20,13,65,62
QP060012,20,13,65,62
QP060012,20,13,65,62
QP060012,20,13,65,62
QP059041,09,0,101,87
QP059041,09,0,101,87
QP059041,09,0,101,87
QP059041,09,0,101,87
QP059079,09,0,25,24
QP059079,09,0,25,24
QP059079,09,0,25,24
QP059079,09,0,25,24
QP059029,09,14,47,58
QP059029,09,11,47,58
QP059029,09,10,47,58
QP059029,09,11,47,58
QP062047,09,0,49,66
QP062047,09,0,49,66
QP062047,09,0,49,66
QP062047,09,0,49,66
QP062003,09,6,72,56
QP062003,09,11,72,56
QP062003,09,0,72,56
QP062003,09,11,72,56
QP077004,24,13,64,71
QP077004,24,13,64,71
QP077004,24,13,64,71
QP077004,24,13,64,71
QP077006,24,13,73,64
QP077006,24,13,73,64
QP077006,24,13,73,64
QP077006,24,12,73,64
QP093017,24,13,78,52
QP093017,24,14,78,52
QP093017,24,14,78,52
QP093017,24,14,78,52
QP091007,25,0,61,82
QP091007,25,0,61,82
QP091007,25,0,61,82
QP091007,25,0,61,82
QP092001,25,12,73,86
QP092001,25,11,73,86
QP092001,25,12,73,86
